__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092890.764830,1.736537107,0.772639502,0.000000000,,,,,
1778092890.764847,,,,1778092890.764752388,-1.896368769,1.025128492,-0.112347538,0.254977412
1778092890.765742,1.727927671,0.769359158,0.000000000,,,,,
1778092890.765786,,,,1778092890.765613556,-1.895481154,1.026622453,-0.112126510,0.255642597
1778092890.766775,1.721040257,0.766729723,0.000000000,,,,,
1778092890.766794,,,,1778092890.766656637,-1.894413797,1.028408672,-0.111860360,0.256438364
1778092890.767761,1.712763304,0.763560428,0.000000000,,,,,
1778092890.767902,,,,1778092890.767704487,-1.893307727,1.030247490,-0.111584169,0.257258121
1778092890.768829,1.704192008,0.760269175,0.000000000,,,,,
1778092890.768882,,,,1778092890.768680811,-1.892351461,1.031826884,-0.111345097,0.257962715
1778092890.769735,1.696786342,0.757419453,0.000000000,,,,,
1778092890.769752,,,,1778092890.769638538,-1.891369892,1.033438505,-0.111099398,0.258682118
1778092890.770710,1.689189291,0.754489022,0.000000000,,,,,
1778092890.770739,,,,1778092890.770638227,-1.890334945,1.035127401,-0.110840007,0.259436476
1778092890.771752,1.681184066,0.751393268,0.000000000,,,,,
1778092890.771772,,,,1778092890.771684170,-1.889261381,1.036868083,-0.110570583,0.260214462
1778092890.772638,1.672885476,0.748175793,0.000000000,,,,,
1778092890.772656,,,,1778092890.772585392,-1.888283378,1.038443602,-0.110324850,0.260919092
1778092890.773633,1.665330229,0.745240367,0.000000000,,,,,
1778092890.773652,,,,1778092890.773586988,-1.887212968,1.040157368,-0.110055553,0.261686007
1778092890.774815,1.657066203,0.742021269,0.000000000,,,,,
1778092890.774855,,,,1778092890.774642229,-1.886148670,1.041850138,-0.109787455,0.262444016
1778092890.775706,1.648854566,0.738815019,0.000000000,,,,,
1778092890.775787,,,,1778092890.775636673,-1.885109569,1.043492054,-0.109525382,0.263179722
1778092890.776677,1.640842288,0.735679615,0.000000000,,,,,
1778092890.776692,,,,1778092890.776592493,-1.884099352,1.045078163,-0.109270294,0.263890862
1778092890.777644,1.633057372,0.732626699,0.000000000,,,,,
1778092890.777683,,,,1778092890.777561665,-1.883088239,1.046655763,-0.109014681,0.264598609
1778092890.778804,1.625270113,0.729566305,0.000000000,,,,,
1778092890.778834,,,,1778092890.778697252,-1.881985121,1.048365914,-0.108735456,0.265366278
1778092890.779795,1.616779427,0.726221235,0.000000000,,,,,
1778092890.779992,,,,1778092890.779756308,-1.880830389,1.050143717,-0.108442782,0.266164827
1778092890.780760,1.607897173,0.722713302,0.000000000,,,,,
1778092890.780776,,,,1778092890.780657291,-1.879833360,1.051668076,-0.108189796,0.266849992
1778092890.781744,1.600232595,0.719681108,0.000000000,,,,,
1778092890.781784,,,,1778092890.781637192,-1.878871103,1.053130226,-0.107945372,0.267507572
1778092890.782755,1.592839365,0.716750887,0.000000000,,,,,
1778092890.782774,,,,1778092890.782638311,-1.877741431,1.054836071,-0.107658064,0.268275174
1778092890.783676,1.584164916,0.713304214,0.000000000,,,,,
1778092890.783704,,,,1778092890.783642292,-1.876684916,1.056420377,-0.107389051,0.268988542
1778092890.784709,1.576057078,0.710076653,0.000000000,,,,,
1778092890.784730,,,,1778092890.784622431,-1.875631259,1.057989980,-0.107120460,0.269695711
1778092890.785685,1.567975808,0.706853342,0.000000000,,,,,
1778092890.785699,,,,1778092890.785614014,-1.874581742,1.059543118,-0.106852623,0.270395875
1778092890.786607,1.559930866,0.703638357,0.000000000,,,,,
1778092890.786621,,,,1778092890.786553860,-1.873581522,1.061013668,-0.106597095,0.271059196
1778092890.787571,1.552267999,0.700570837,0.000000000,,,,,
1778092890.787592,,,,1778092890.787506342,-1.872590309,1.062461841,-0.106343603,0.271712787
1778092890.788689,1.544678148,0.697527255,0.000000000,,,,,
1778092890.788708,,,,1778092890.788581371,-1.871476433,1.064078808,-0.106058410,0.272442958
1778092890.789559,1.536153813,0.694101431,0.000000000,,,,,
1778092890.789681,,,,1778092890.789510489,-1.870466051,1.065535448,-0.105799445,0.273101131
1778092890.790641,1.528425774,0.690990953,0.000000000,,,,,
1778092890.790665,,,,1778092890.790562391,-1.869331299,1.067160681,-0.105508265,0.273835888
1778092890.791660,1.519751327,0.687491985,0.000000000,,,,,
1778092890.791677,,,,1778092890.791530848,-1.868326948,1.068589072,-0.105250283,0.274482051
1778092890.792715,1.512077894,0.684392565,0.000000000,,,,,
1778092890.792759,,,,1778092890.792545795,-1.867233131,1.070134613,-0.104969012,0.275181589
1778092890.793597,1.503725421,0.681012261,0.000000000,,,,,
1778092890.793614,,,,1778092890.793510199,-1.866168064,1.071629131,-0.104694843,0.275858432
1778092890.794709,1.495596903,0.677717276,0.000000000,,,,,
1778092890.794756,,,,1778092890.794600964,-1.865063899,1.073167926,-0.104410299,0.276555724
1778092890.795682,1.487174585,0.674297068,0.000000000,,,,,
1778092890.795739,,,,1778092890.795533657,-1.864020947,1.074611286,-0.104141256,0.277210155
1778092890.796546,1.479223415,0.671063537,0.000000000,,,,,
1778092890.796564,,,,1778092890.796455860,-1.863007908,1.076003950,-0.103879672,0.277841950
1778092890.797574,1.471504186,0.667919820,0.000000000,,,,,
1778092890.797706,,,,1778092890.797525883,-1.861858599,1.077573413,-0.103582574,0.278554334
1778092890.798588,1.462751281,0.664348048,0.000000000,,,,,
1778092890.798603,,,,1778092890.798471212,-1.860849393,1.078941623,-0.103321443,0.279175743
1778092890.799590,1.455069337,0.661209830,0.000000000,,,,,
1778092890.799619,,,,1778092890.799546242,-1.859767626,1.080398535,-0.103041250,0.279837791
1778092890.800478,1.446839232,0.657842031,0.000000000,,,,,
1778092890.800512,,,,1778092890.800446033,-1.858705685,1.081818789,-0.102765921,0.280483545
1778092890.801718,1.438764092,0.654533017,0.000000000,,,,,
1778092890.801735,,,,1778092890.801631927,-1.857422119,1.083523182,-0.102432735,0.281258920
1778092890.802598,1.429009178,0.650526718,0.000000000,,,,,
1778092890.802618,,,,1778092890.802503109,-1.856502960,1.084734066,-0.102193940,0.281810150
1778092890.803632,1.422027191,0.647658369,0.000000000,,,,,
1778092890.803654,,,,1778092890.803560495,-1.855391978,1.086188552,-0.101905020,0.282472591
1778092890.804655,1.413592162,0.644186546,0.000000000,,,,,
1778092890.804673,,,,1778092890.804560423,-1.854250132,1.087672551,-0.101607768,0.283148863
1778092890.805489,1.404927310,0.640614802,0.000000000,,,,,
1778092890.805504,,,,1778092890.805438757,-1.853272384,1.088934027,-0.101353014,0.283724067
1778092890.806520,1.397511251,0.637555447,0.000000000,,,,,
1778092890.806535,,,,1778092890.806416988,-1.852188091,1.090323809,-0.101070229,0.284358096
1778092890.807601,1.389290946,0.634159039,0.000000000,,,,,
1778092890.807616,,,,1778092890.807537079,-1.851000127,1.091835417,-0.100760084,0.285048089
1778092890.808599,1.380289331,0.630433736,0.000000000,,,,,
1778092890.808615,,,,1778092890.808510065,-1.849918082,1.093201620,-0.100477328,0.285672089
1778092890.809570,1.372094400,0.627039070,0.000000000,,,,,
1778092890.809584,,,,1778092890.809497356,-1.848831764,1.094563379,-0.100193190,0.286294404
1778092890.810472,1.363871057,0.623628531,0.000000000,,,,,
1778092890.810489,,,,1778092890.810403585,-1.847857188,1.095776396,-0.099938068,0.286849055
1778092890.811566,1.356496887,0.620567861,0.000000000,,,,,
1778092890.811582,,,,1778092890.811488390,-1.846670030,1.097244051,-0.099626987,0.287520476
1778092890.812605,1.347518528,0.616834680,0.000000000,,,,,
1778092890.812623,,,,1778092890.812484980,-1.845564566,1.098599989,-0.099337046,0.288141164
1778092890.813571,1.339162109,0.613356955,0.000000000,,,,,
1778092890.813618,,,,1778092890.813415766,-1.844579733,1.099799163,-0.099078533,0.288690404
1778092890.814611,1.331720851,0.610258064,0.000000000,,,,,
1778092890.814652,,,,1778092890.814465761,-1.843430149,1.101189410,-0.098776490,0.289327482
1778092890.815599,1.323038762,0.606636841,0.000000000,,,,,
1778092890.815620,,,,1778092890.815437794,-1.842368640,1.102463301,-0.098497348,0.289911584
1778092890.816570,1.315025549,0.603292074,0.000000000,,,,,
1778092890.816611,,,,1778092890.816412449,-1.841248893,1.103797329,-0.098202627,0.290523593
1778092890.817412,1.306576578,0.599761277,0.000000000,,,,,
1778092890.817438,,,,1778092890.817348242,-1.840196017,1.105042224,-0.097925274,0.291095041
1778092890.818700,1.298635734,0.596440344,0.000000000,,,,,
1778092890.818735,,,,1778092890.818517685,-1.838958362,1.106494797,-0.097598927,0.291762182
1778092890.819658,1.289305751,0.592532370,0.000000000,,,,,
1778092890.819702,,,,1778092890.819482803,-1.837856054,1.107777736,-0.097308019,0.292351788
1778092890.820454,1.280999979,0.589051539,0.000000000,,,,,
1778092890.820473,,,,1778092890.820355177,-1.836858578,1.108929987,-0.097044573,0.292881636
1778092890.821556,1.273487253,0.585901453,0.000000000,,,,,
1778092890.821618,,,,1778092890.821416855,-1.835725905,1.110229220,-0.096745161,0.293479382
1778092890.822524,1.264959961,0.582321464,0.000000000,,,,,
1778092890.822550,,,,1778092890.822436571,-1.834615478,1.111492966,-0.096451382,0.294061145
1778092890.823454,1.256603872,0.578810650,0.000000000,,,,,
1778092890.823687,,,,1778092890.823403358,-1.833524334,1.112725198,-0.096162467,0.294628730
1778092890.824500,1.248396452,0.575359760,0.000000000,,,,,
1778092890.824519,,,,1778092890.824350834,-1.832457217,1.113921140,-0.095879690,0.295179914
1778092890.825449,1.240373146,0.571983990,0.000000000,,,,,
1778092890.825466,,,,1778092890.825352907,-1.831332704,1.115171904,-0.095581456,0.295756690
1778092890.826375,1.231921916,0.568424893,0.000000000,,,,,
1778092890.826392,,,,1778092890.826305866,-1.830245807,1.116371300,-0.095292969,0.296310107
1778092890.827358,1.223756860,0.564984256,0.000000000,,,,,
1778092890.827392,,,,1778092890.827317476,-1.829124426,1.117599198,-0.094995088,0.296877003
1778092890.828333,1.215336324,0.561433124,0.000000000,,,,,
1778092890.828509,,,,1778092890.828292608,-1.828020725,1.118798135,-0.094701670,0.297430861
1778092890.829490,1.207052040,0.557937321,0.000000000,,,,,
1778092890.829533,,,,1778092890.829361439,-1.826857282,1.120051948,-0.094392115,0.298010412
1778092890.830661,1.198323096,0.554250781,0.000000000,,,,,
1778092890.830716,,,,1778092890.830455065,-1.825701442,1.121287198,-0.094084332,0.298581742
1778092890.831559,1.189654945,0.550587683,0.000000000,,,,,
1778092890.831581,,,,1778092890.831428528,-1.824574966,1.122481086,-0.093784134,0.299134290
1778092890.832429,1.181210563,0.547017353,0.000000000,,,,,
1778092890.832449,,,,1778092890.832349777,-1.823507632,1.123603143,-0.093499486,0.299653913
1778092890.833451,1.173212725,0.543634606,0.000000000,,,,,
1778092890.833497,,,,1778092890.833318472,-1.822387383,1.124771638,-0.093200498,0.300195361
1778092890.834509,1.164821757,0.540083127,0.000000000,,,,,
1778092890.834527,,,,1778092890.834402084,-1.821184974,1.126015486,-0.092879320,0.300772086
1778092890.835419,1.155819213,0.536269805,0.000000000,,,,,
1778092890.835436,,,,1778092890.835365057,-1.820067434,1.127161439,-0.092580588,0.301303778
1778092890.836343,1.147455534,0.532726310,0.000000000,,,,,
1778092890.836364,,,,1778092890.836290836,-1.819054885,1.128191279,-0.092309740,0.301781899
1778092890.837365,1.139880439,0.529516608,0.000000000,,,,,
1778092890.837383,,,,1778092890.837280989,-1.817930026,1.129326650,-0.092008626,0.302309321
1778092890.838315,1.131468367,0.525949518,0.000000000,,,,,
1778092890.838330,,,,1778092890.838254690,-1.816818887,1.130438800,-0.091710970,0.302826291
1778092890.839429,1.123162155,0.522426059,0.000000000,,,,,
1778092890.839444,,,,1778092890.839351892,-1.815560532,1.131687676,-0.091373603,0.303407191
1778092890.840453,1.113759395,0.518433998,0.000000000,,,,,
1778092890.840469,,,,1778092890.840355158,-1.814433488,1.132795780,-0.091071223,0.303922992
1778092890.841387,1.105341237,0.514860159,0.000000000,,,,,
1778092890.841431,,,,1778092890.841261387,-1.813421797,1.133782092,-0.090799618,0.304382410
1778092890.842472,1.097787401,0.511653449,0.000000000,,,,,
1778092890.842494,,,,1778092890.842347145,-1.812242908,1.134922408,-0.090482892,0.304913885
1778092890.843342,1.088988532,0.507915111,0.000000000,,,,,
1778092890.843357,,,,1778092890.843264818,-1.811131336,1.135987991,-0.090184045,0.305410883
1778092890.844269,1.080695276,0.504391374,0.000000000,,,,,
1778092890.844287,,,,1778092890.844213486,-1.810043406,1.137022026,-0.089891359,0.305893497
1778092890.845537,1.072581394,0.500943272,0.000000000,,,,,
1778092890.845652,,,,1778092890.845352650,-1.808850139,1.138146552,-0.089570101,0.306418701
1778092890.846478,1.063685329,0.497160641,0.000000000,,,,,
1778092890.846524,,,,1778092890.846340895,-1.807726759,1.139195471,-0.089267453,0.306908960
1778092890.847349,1.055313457,0.493600979,0.000000000,,,,,
1778092890.847368,,,,1778092890.847249985,-1.806595805,1.140242187,-0.088962558,0.307398540
1778092890.848442,1.046888260,0.490017937,0.000000000,,,,,
1778092890.848492,,,,1778092890.848317146,-1.805461122,1.141283022,-0.088656453,0.307885724
1778092890.849338,1.038438400,0.486423830,0.000000000,,,,,
1778092890.849380,,,,1778092890.849229336,-1.804353265,1.142290157,-0.088357390,0.308357485
1778092890.850343,1.030191288,0.482915830,0.000000000,,,,,
1778092890.850364,,,,1778092890.850220680,-1.803224805,1.143306971,-0.088052567,0.308834130
1778092890.851275,1.021793824,0.479343288,0.000000000,,,,,
1778092890.851314,,,,1778092890.851204634,-1.802079936,1.144329247,-0.087743107,0.309313699
1778092890.852393,1.013277341,0.475719648,0.000000000,,,,,
1778092890.852455,,,,1778092890.852360010,-1.800769322,1.145488591,-0.087388582,0.309857995
1778092890.853342,1.003531773,0.471570652,0.000000000,,,,,
1778092890.853384,,,,1778092890.853199482,-1.799805585,1.146332273,-0.087127747,0.310254451
1778092890.854431,0.996367970,0.468524107,0.000000000,,,,,
1778092890.854466,,,,1778092890.854297638,-1.798543854,1.147427896,-0.086786020,0.310769648
1778092890.855367,0.986992460,0.464533189,0.000000000,,,,,
1778092890.855384,,,,1778092890.855266809,-1.797401395,1.148409774,-0.086476401,0.311231774
1778092890.856343,0.978506323,0.460922340,0.000000000,,,,,
1778092890.856358,,,,1778092890.856268167,-1.796261339,1.149380343,-0.086167240,0.311688957
1778092890.857382,0.970040994,0.457320550,0.000000000,,,,,
1778092890.857418,,,,1778092890.857243776,-1.795155754,1.150312666,-0.085867248,0.312128496
1778092890.858232,0.961834423,0.453829486,0.000000000,,,,,
1778092890.858250,,,,1778092890.858144760,-1.794100536,1.151194311,-0.085580761,0.312544489
1778092890.859387,0.954004262,0.450499371,0.000000000,,,,,
1778092890.859405,,,,1778092890.859224319,-1.792897167,1.152190690,-0.085253842,0.313014999
1778092890.860403,0.945077860,0.446701684,0.000000000,,,,,
1778092890.860454,,,,1778092890.860284090,-1.791675698,1.153191723,-0.084921793,0.313488148
1778092890.861469,0.936020478,0.442848653,0.000000000,,,,,
1778092890.861510,,,,1778092890.861336470,-1.790525280,1.154124737,-0.084608872,0.313929574
1778092890.862320,0.927492915,0.439222471,0.000000000,,,,,
1778092890.862340,,,,1778092890.862164497,-1.789465374,1.154975886,-0.084320413,0.314332643
1778092890.863311,0.919638797,0.435884230,0.000000000,,,,,
1778092890.863334,,,,1778092890.863184452,-1.788328949,1.155880046,-0.084010950,0.314761191
1778092890.864447,0.911220395,0.432306006,0.000000000,,,,,
1778092890.864504,,,,1778092890.864256144,-1.787131030,1.156823636,-0.083684543,0.315208854
1778092890.865272,0.902349497,0.428535629,0.000000000,,,,,
1778092890.865289,,,,1778092890.865138769,-1.786045934,1.157669419,-0.083388718,0.315610525
1778092890.866315,0.894316679,0.425123567,0.000000000,,,,,
1778092890.866339,,,,1778092890.866226912,-1.784767905,1.158655874,-0.083040074,0.316079448
1778092890.867342,0.884858897,0.421104957,0.000000000,,,,,
1778092890.867383,,,,1778092890.867212772,-1.783614793,1.159535831,-0.082725329,0.316498220
1778092890.868297,0.876328432,0.417482996,0.000000000,,,,,
1778092890.868318,,,,1778092890.868189573,-1.782526639,1.160357630,-0.082428158,0.316889725
1778092890.869300,0.868281035,0.414067944,0.000000000,,,,,
1778092890.869345,,,,1778092890.869180202,-1.781405437,1.161196005,-0.082121797,0.317289532
1778092890.870272,0.859991821,0.410551092,0.000000000,,,,,
1778092890.870289,,,,1778092890.870174885,-1.780215434,1.162076664,-0.081796452,0.317709949
1778092890.871312,0.851196819,0.406820251,0.000000000,,,,,
1778092890.871331,,,,1778092890.871244431,-1.778958314,1.162996750,-0.081452554,0.318149694
1778092890.872281,0.841908942,0.402881189,0.000000000,,,,,
1778092890.872297,,,,1778092890.872195005,-1.777834461,1.163809753,-0.081144951,0.318538743
1778092890.873233,0.833608345,0.399363869,0.000000000,,,,,
1778092890.873248,,,,1778092890.873132944,-1.776743883,1.164590384,-0.080846306,0.318912727
1778092890.874262,0.825555936,0.395953528,0.000000000,,,,,
1778092890.874278,,,,1778092890.874175310,-1.775519613,1.165457600,-0.080510863,0.319328661
1778092890.875242,0.816519297,0.392126536,0.000000000,,,,,
1778092890.875262,,,,1778092890.875139236,-1.774424660,1.166224219,-0.080210704,0.319696824
1778092890.876210,0.808439666,0.388707914,0.000000000,,,,,
1778092890.876227,,,,1778092890.876121521,-1.773273240,1.167021851,-0.079894903,0.320080335
1778092890.877138,0.799945950,0.385115235,0.000000000,,,,,
1778092890.877169,,,,1778092890.877050161,-1.772164816,1.167781137,-0.079590745,0.320445875
1778092890.878342,0.791771855,0.381660017,0.000000000,,,,,
1778092890.878365,,,,1778092890.878193617,-1.770928243,1.168618949,-0.079251238,0.320849728
1778092890.879260,0.782655608,0.377807181,0.000000000,,,,,
1778092890.879288,,,,1778092890.879156351,-1.769773700,1.169391667,-0.078934094,0.321222738
1778092890.880250,0.774146755,0.374214135,0.000000000,,,,,
1778092890.880265,,,,1778092890.880104780,-1.768617908,1.170156311,-0.078616449,0.321592359
1778092890.881340,0.765631269,0.370620432,0.000000000,,,,,
1778092890.881407,,,,1778092890.881146669,-1.767439989,1.170926514,-0.078292562,0.321965192
1778092890.882127,0.756955415,0.366961101,0.000000000,,,,,
